model,topic_id,word,score
BERTopic,16,hari dusta,0.064682940036803
BERTopic,16,celaka,0.053588150996260964
BERTopic,16,dusta,0.04911681630954631
BERTopic,16,dusta celaka,0.04820188394619642
BERTopic,16,hari putus,0.042399871840489795
BERTopic,16,hari manusia,0.0388097640220818
BERTopic,16,hari bangkit,0.03127502925463225
BERTopic,16,main,0.031121102330389654
BERTopic,17,malaikat,0.1424212275230609
BERTopic,17,malaikat malaikat,0.027976381036011303
BERTopic,17,sujud,0.02333467671866053
BERTopic,17,turun malaikat,0.021539624814620392
BERTopic,17,turun,0.017678419275072067
BERTopic,17,malaikat sujud,0.01696393556006432
BERTopic,17,nama,0.014228463547473116
BERTopic,17,tuhan,0.014204118078301013
BERTopic,17,malaikat ada,0.012070267862597482
BERTopic,17,sujud iblis,0.012070267862597482
BERTopic,18,malam,0.14182301037971615
BERTopic,18,siang,0.07509661892602879
BERTopic,18,tanda,0.042697562644116054
BERTopic,18,malam siang,0.035265107188271305
BERTopic,18,waktu,0.03434618909567313
BERTopic,18,jadi malam,0.03154046753195152
BERTopic,18,jadi,0.027927186555843437
BERTopic,18,bulan,0.027423462337115487
BERTopic,18,matahari,0.027190617921166456
BERTopic,18,waktu malam,0.025537127156968476
BERTopic,19,hamba,0.21522378922223273
BERTopic,19,hamba hamba,0.13314664300751314
BERTopic,19,rezeki,0.02946436997952161
BERTopic,19,hamba pilih,0.02942673728621618
BERTopic,19,pilih,0.024232510243258728
BERTopic,19,maha,0.02229299529657264
BERTopic,19,hendak hamba,0.021283730240332414
BERTopic,19,zalim hamba,0.019213022594010844
BERTopic,19,lapang rezeki,0.018047600646334212
BERTopic,19,hamba mukmin,0.016250830509703315
BERTopic,20,kebun,0.1323084685304032
BERTopic,20,buah,0.11730107111342933
BERTopic,20,pohon,0.08023744895518738
BERTopic,20,buah buah,0.0604588968496569
BERTopic,20,kurma,0.05919649311290403
BERTopic,20,kebun kebun,0.05345835540794752
BERTopic,20,tumbuh,0.04262542850308517
BERTopic,20,pohon kurma,0.037413887491126153
BERTopic,20,biji,0.035137957363664506
BERTopic,20,taman,0.035137957363664506
BERTopic,21,jalan,0.08420621579462617
BERTopic,21,jauh,0.06315026391107403
BERTopic,21,jalan lurus,0.043681780255823976
BERTopic,21,lurus,0.040377448831720016
BERTopic,21,sesat,0.03810065083467677
BERTopic,21,lampau,0.03556279901935995
BERTopic,21,lubang,0.034429917104426014
BERTopic,21,lampau batas,0.031702794502089876
BERTopic,21,kiri,0.030807130980784483
BERTopic,21,golong kiri,0.029121641042652826
BERTopic,22,neraka,0.13731373966702665
BERTopic,22,api neraka,0.045048877018700945
BERTopic,22,api,0.03417956098981684
BERTopic,22,huni neraka,0.03117754121400756
BERTopic,22,huni,0.031010415057539
BERTopic,22,tempat,0.030118837056822053
BERTopic,22,buruk,0.02726791201848615
BERTopic,22,kekal dalam,0.0267393214546267
BERTopic,22,kekal,0.02595981810464545
BERTopic,22,wajah,0.023806250144694355
BERTopic,23,ri,0.05830990517269568
BERTopic,23,main,0.05117692383219632
BERTopic,23,wahai utus,0.04122142679987726
BERTopic,23,urus penting,0.04122142679987726
BERTopic,23,ganjar takwa,0.04122142679987726
BERTopic,23,tanya urus,0.04122142679987726
BERTopic,23,qqah,0.04122142679987726
BERTopic,23,penting wahai,0.04122142679987726
BERTopic,23,tulis,0.04066855643529965
BERTopic,23,ganjar,0.03720791267209398
BERTopic,24,setan,0.14365140369027182
BERTopic,24,setan setan,0.035488146821857997
